"2017-03-28 22:35","ClientConfiguration.java","167","4419","4586"
"2017-04-15 13:58","ClientConfiguration.java","547","5899","6446"
"2017-05-15 19:52","ClientConfiguration.java","2089","10095","12184"
"2017-06-21 19:58","ClientConfiguration.java","3872","17201","21073"
"2017-06-05 21:48","ClientConfiguration.java","3540","15481","19021"
"2017-06-21 19:50","ClientConfiguration.java","3866","17085","20951"
"2017-08-02 00:49","ClientConfiguration.java","9191","45831","55022"
"2017-08-01 08:34","ClientConfiguration.java","8424","42479","50903"
"2017-06-30 00:12","ClientConfiguration.java","4267","20740","25007"
"2017-07-04 06:27","ClientConfiguration.java","4538","22972","27510"
"2017-08-02 00:49","BKException.java","3657","17269","20926"
"2014-06-02 11:54","AuditorLedgerCheckerTest.java","9460","82534","91994"
"2014-07-24 01:41","AuditorLedgerCheckerTest.java","9742","83301","93043"
"2012-12-14 20:26","AuditorLedgerCheckerTest.java","3225","22325","25550"
"2012-10-26 16:25","AuditorLedgerCheckerTest.java","1673","8110","9783"
"2016-03-08 07:18","AuditorLedgerCheckerTest.java","11008","101099","112107"
"2012-12-18 12:00","AuditorLedgerCheckerTest.java","3466","23073","26539"
"2016-12-17 02:44","AuditorLedgerCheckerTest.java","70312","74767","145079"
"2017-07-07 05:11","AuditorLedgerCheckerTest.java","71991","103733","175724"
"2014-02-05 22:43","AuditorLedgerCheckerTest.java","9175","76976","86151"
"2013-08-21 13:19","AuditorLedgerCheckerTest.java","7279","68782","76061"
"2017-10-17 09:32","AuditorLedgerCheckerTest.java","79209","125488","204697"
"2017-05-12 15:20","AuditorLedgerCheckerTest.java","70804","89633","160437"
"2013-06-15 19:05","AuditorLedgerCheckerTest.java","7172","66999","74171"
"2013-05-31 12:02","AuditorLedgerCheckerTest.java","7094","62821","69915"
"2013-05-31 12:02","LedgerDeleteTest.java","276","705","981"
"2014-01-22 14:35","LedgerDeleteTest.java","2909","15278","18187"
"2016-03-08 06:49","LedgerDeleteTest.java","6272","40400","46672"
"2014-07-24 01:41","LedgerDeleteTest.java","4463","22724","27187"
"2013-10-12 05:42","JournalChannel.java","1476","3849","5325"
"2013-07-20 19:59","JournalChannel.java","36","273","309"
"2014-04-29 22:07","JournalChannel.java","3801","14956","18757"
"2014-03-07 13:30","JournalChannel.java","3619","12462","16081"
"2017-06-12 17:20","LedgerManagerTestCase.java","113001","82863","195864"
"2017-05-16 00:31","LedgerManagerTestCase.java","112069","77379","189448"
"2016-11-18 00:18","LedgerManagerTestCase.java","111057","54502","165559"
"2017-01-31 04:01","LedgerManagerTestCase.java","111104","67650","178754"
"2017-03-28 22:37","LedgerManagerTestCase.java","111195","72548","183743"
"2015-09-15 10:38","LedgerManagerTestCase.java","6053","37440","43493"
"2016-04-27 09:55","LedgerManagerTestCase.java","109476","44046","153522"
"2017-07-04 06:27","LedgerManagerTestCase.java","113323","88643","201966"
"2016-02-09 08:28","BookieShell.java","9055","78493","87548"
"2016-03-16 05:03","BookieShell.java","78870","45575","124445"
"2014-12-06 07:47","BookieShell.java","8050","71768","79818"
"2014-12-06 08:03","BookieShell.java","8056","71978","80034"
"2014-09-29 16:29","BookieShell.java","8006","71371","79377"
"2014-06-03 12:35","BookieShell.java","7381","61823","69204"
"2014-02-05 22:43","BookieShell.java","6998","55699","62697"
"2013-10-02 06:54","BookieShell.java","4896","47513","52409"
"2015-01-13 13:06","BookieShell.java","8310","74077","82387"
"2017-06-01 23:58","BookieShell.java","81969","85696","167665"
"2017-07-07 05:11","BookieShell.java","82301","94943","177244"
"2013-02-26 04:12","BookieShell.java","3726","38433","42159"
"2017-01-11 07:37","BookieShell.java","80452","66326","146778"
"2016-12-21 01:42","BookieShell.java","80449","65965","146414"
"2017-01-11 07:34","BookieShell.java","80452","66202","146654"
"2016-11-30 00:02","BookieShell.java","80429","60046","140475"
"2017-01-30 23:25","BookieShell.java","80453","66502","146955"
"2017-03-28 22:35","BookieShell.java","80536","77316","157852"
"2017-01-30 21:31","BookieShell.java","80452","66393","146845"
"2017-03-22 22:54","BookieShell.java","80538","73014","153552"
"2017-01-31 04:01","Bookie.java","79048","74791","153839"
"2017-03-28 22:37","Bookie.java","79137","79687","158824"
"2016-01-26 22:11","Bookie.java","8851","81718","90569"
"2015-03-18 07:38","Bookie.java","8287","77902","86189"
"2015-04-21 09:17","Bookie.java","8288","78005","86293"
"2013-06-21 19:26","Bookie.java","4752","49161","53913"
"2014-09-23 17:53","Bookie.java","7960","74518","82478"
"2017-07-04 06:27","Bookie.java","80820","95337","176157"
"2017-06-05 22:25","Bookie.java","80598","89329","169927"
"2014-02-06 09:25","Bookie.java","7031","59295","66326"
"2014-04-29 22:07","Bookie.java","7205","62974","70179"
"2013-12-06 07:39","Bookie.java","6120","56129","62249"
"2014-08-02 20:02","Bookie.java","7827","72293","80120"
"2013-10-02 07:01","Bookie.java","5025","51279","56304"
"2017-06-28 23:24","Bookie.java","80634","91318","171952"
"2017-07-07 08:19","Bookie.java","80810","97290","178100"
"2013-09-11 00:34","Bookie.java","4992","51045","56037"
"2014-01-21 17:26","Bookie.java","6371","58117","64488"
"2013-10-12 05:42","Bookie.java","5881","52868","58749"
"2013-10-22 16:21","Bookie.java","6056","53810","59866"
"2017-05-16 00:31","Bookie.java","79806","84313","164119"
"2013-07-24 16:55","Bookie.java","4852","50319","55171"
"2014-02-05 22:43","Bookie.java","7029","59285","66314"
"2014-08-18 23:03","Bookie.java","7840","73774","81614"
"2014-05-09 14:04","Bookie.java","7219","63629","70848"
"2013-06-15 19:05","Bookie.java","4735","49017","53752"
"2017-06-01 23:58","Bookie.java","80523","87805","168328"
"2017-08-02 00:49","Bookie.java","83817","116540","200357"
"2013-12-02 18:45","Bookie.java","6106","55963","62069"
"2013-05-04 14:22","Bookie.java","4488","44241","48729"
"2012-12-18 13:04","Bookie.java","647","4999","5646"
"2016-11-18 00:18","Bookie.java","78994","61636","140630"
"2017-03-28 22:35","Bookie.java","79119","79454","158573"
"2016-07-14 23:02","Bookie.java","77841","52593","130434"
"2017-06-05 20:30","Bookie.java","80576","88216","168792"
"2016-11-30 00:02","Bookie.java","79012","62184","141196"
"2012-12-24 05:50","Bookie.java","1287","5747","7034"
"2017-03-22 22:54","Bookie.java","79121","75152","154273"
"2012-12-24 06:23","Bookie.java","1361","6043","7404"
"2011-11-16 17:05","LedgerRecoveryOp.java","2735","4433","7168"
"2011-11-17 11:16","LedgerRecoveryOp.java","2969","5310","8279"
"2012-05-25 17:13","LedgerRecoveryOp.java","12570","35414","47984"
"2012-05-10 14:47","LedgerRecoveryOp.java","12253","33843","46096"
"2013-10-14 17:38","LedgerRecoveryOp.java","18917","139589","158506"
"2017-06-21 19:58","LedgerRecoveryOp.java","40535","123573","164108"
"2017-06-21 21:00","LedgerRecoveryOp.java","40535","124246","164781"
"2017-06-21 19:50","LedgerRecoveryOp.java","40534","123462","163996"
"2012-02-13 15:46","LedgerRecoveryOp.java","4625","16631","21256"
"2013-03-25 18:02","LedgerRecoveryOp.java","18737","131393","150130"
"2016-04-27 21:11","ZkLedgerUnderreplicationManager.java","78963","48668","127631"
"2016-07-14 23:02","ZkLedgerUnderreplicationManager.java","79153","49843","128996"
"2017-07-07 05:11","ZkLedgerUnderreplicationManager.java","82359","94494","176853"
"2013-08-22 16:40","ZkLedgerUnderreplicationManager.java","4593","46503","51096"
"2017-06-28 23:28","ZkLedgerUnderreplicationManager.java","82164","89278","171442"
"2013-06-15 19:05","ZkLedgerUnderreplicationManager.java","4352","44572","48924"
"2017-06-01 23:58","ZkLedgerUnderreplicationManager.java","82008","85228","167236"
"2014-08-18 23:03","ZkLedgerUnderreplicationManager.java","7743","69615","77358"
"2013-01-04 11:32","ZkLedgerUnderreplicationManager.java","1657","3668","5325"
"2014-06-03 12:35","ZkLedgerUnderreplicationManager.java","7239","61174","68413"
"2014-06-02 11:54","ZkLedgerUnderreplicationManager.java","7219","60686","67905"
"2017-03-28 22:40","ZkLedgerUnderreplicationManager.java","80657","77373","158030"
"2016-04-27 09:55","ZkLedgerUnderreplicationManager.java","78963","48668","127631"
"2017-10-17 09:32","BookKeeperAdmin.java","125918","110694","236612"
"2017-06-01 23:58","BookKeeperAdmin.java","114501","75825","190326"
"2017-04-11 20:19","BookKeeperAdmin.java","112881","67720","180601"
"2014-02-21 19:01","BookKeeperAdmin.java","3360","10821","14181"
"2014-02-05 22:43","BookKeeperAdmin.java","3185","9483","12668"
"2017-07-07 05:11","BookKeeperAdmin.java","114996","85235","200231"
"2016-11-09 03:05","BookKeeperAdmin.java","112623","49172","161795"
"2016-11-30 00:07","BookKeeperAdmin.java","112649","49862","162511"
"2016-09-10 21:01","BookKeeperAdmin.java","111170","44034","155204"
"2016-07-14 23:02","BookKeeperAdmin.java","109954","38748","148702"
"2016-10-13 09:27","BookKeeperAdmin.java","112620","48835","161455"
"2016-03-16 05:03","BookKeeperAdmin.java","109617","33919","143536"
"2016-03-08 07:18","BookKeeperAdmin.java","6344","34932","41276"
"2014-12-06 08:03","BookKeeperAdmin.java","5030","26549","31579"
"2014-04-24 10:43","BookKeeperAdmin.java","3560","12993","16553"
"2014-09-06 07:51","BookKeeperAdmin.java","4838","25220","30058"
"2017-11-08 12:27","EntryLogger.java","35771","69243","105014"
"2015-10-06 10:05","ReadEntryProcessor.java","2272","8714","10986"
"2017-05-15 19:52","ReadEntryProcessor.java","114187","53810","167997"
"2017-06-01 23:58","ReadEntryProcessor.java","115213","58029","173242"
"2017-05-16 00:31","ReadEntryProcessor.java","114344","54385","168729"
"2017-06-30 00:12","PerChannelBookieClient.java","114143","75246","189389"
"2014-05-27 13:56","PerChannelBookieClient.java","1865","7383","9248"
"2017-07-04 06:27","PerChannelBookieClient.java","114273","77337","191610"
"2017-01-31 04:01","PerChannelBookieClient.java","111696","55986","167682"
"2015-10-06 10:05","PerChannelBookieClient.java","4836","24291","29127"
"2016-04-05 18:47","PerChannelBookieClient.java","108544","30296","138840"
"2017-04-15 13:58","PerChannelBookieClient.java","111944","61926","173870"
"2017-05-15 19:52","PerChannelBookieClient.java","112723","65359","178082"
"2016-04-05 08:45","PerChannelBookieClient.java","108536","30046","138582"
"2017-07-28 20:12","PerChannelBookieClient.java","115195","82853","198048"
"2017-01-31 02:14","PerChannelBookieClient.java","111683","50504","162187"
"2017-03-28 22:35","PerChannelBookieClient.java","111796","60678","172474"
"2017-03-23 00:48","PerChannelBookieClient.java","111796","56426","168222"
"2014-07-25 00:34","PerChannelBookieClient.java","2864","15247","18111"
"2017-08-02 00:49","PerChannelBookieClient.java","117758","99028","216786"
"2017-06-21 19:58","PerChannelBookieClient.java","113940","71899","185839"
"2017-06-01 23:58","PerChannelBookieClient.java","113669","69498","183167"
"2014-02-21 19:01","PerChannelBookieClient.java","1382","3348","4730"
"2014-02-05 22:43","PerChannelBookieClient.java","1184","1987","3171"
"2017-04-20 19:55","PerChannelBookieClient.java","111948","61951","173899"
"2015-09-15 10:38","BookKeeper.java","20183","158020","178203"
"2015-10-22 09:22","BookKeeper.java","20196","159413","179609"
"2017-01-31 04:01","BookKeeper.java","42173","105169","147342"
"2012-07-23 23:39","BookKeeper.java","12738","40588","53326"
"2012-12-13 13:07","BookKeeper.java","16920","86097","103017"
"2015-07-10 22:48","BookKeeper.java","20034","157569","177603"
"2017-06-30 00:12","BookKeeper.java","42713","122522","165235"
"2014-02-06 09:21","BookKeeper.java","19520","139033","158553"
"2012-06-05 08:00","BookKeeper.java","10339","27225","37564"
"2012-06-19 12:39","BookKeeper.java","10996","29863","40859"
"2012-09-12 11:59","BookKeeper.java","13619","61435","75054"
"2014-01-21 05:19","BookKeeper.java","19229","137935","157164"
"2013-10-02 06:40","BookKeeper.java","18997","132398","151395"
"2014-02-21 19:01","BookKeeper.java","19558","140230","159788"
"2016-10-13 07:50","BookKeeper.java","42060","91500","133560"
"2017-06-21 21:00","BookKeeper.java","42709","120047","162756"
"2012-03-01 15:58","BookKeeper.java","1442","7998","9440"
"2013-06-12 18:41","BookKeeper.java","18901","130009","148910"
"2011-11-29 23:55","BookKeeper.java","438","483","921"
"2013-05-06 19:32","BookKeeper.java","18714","125820","144534"
"2013-01-10 19:13","BookKeeper.java","17594","91742","109336"
"2017-03-28 22:35","BookKeeper.java","42175","109763","151938"
"2016-07-11 23:01","BookKeeper.java","42045","84016","126061"
"2016-10-13 09:27","BookKeeper.java","42136","91562","133698"
"2017-07-28 20:12","BookKeeper.java","42974","129338","172312"
"2017-05-15 19:52","BookKeeper.java","42545","113887","156432"
"2013-09-10 15:14","BookKeeper.java","18969","132236","151205"
"2011-11-16 17:05","PendingAddOp.java","2735","4433","7168"
"2015-04-21 09:17","PendingAddOp.java","19430","162773","182203"
"2015-10-06 10:48","PendingAddOp.java","19470","164230","183700"
"2015-10-22 09:22","PendingAddOp.java","19474","165064","184538"
"2011-11-17 11:16","PendingAddOp.java","2969","5310","8279"
"2017-06-30 00:12","PendingAddOp.java","40530","126712","167242"
"2014-01-21 05:19","PendingAddOp.java","19001","144080","163081"
"2012-09-12 11:59","PendingAddOp.java","14547","68736","83283"
"2014-02-21 19:01","PendingAddOp.java","19192","146237","165429"
"2014-02-05 22:43","PendingAddOp.java","19159","145041","164200"
"2013-09-11 00:34","PendingAddOp.java","18868","138547","157415"
"2013-10-14 18:32","PendingAddOp.java","18919","139625","158544"
"2012-04-02 12:38","PendingAddOp.java","11814","31591","43405"
"2013-04-26 18:38","PendingAddOp.java","18736","131755","150491"
"2017-08-02 00:49","PendingAddOp.java","41168","147517","188685"
"2012-12-27 23:16","PendingAddOp.java","17403","95760","113163"
"2017-05-15 19:52","PendingAddOp.java","40437","118152","158589"
"2016-11-30 00:02","CookieTest.java","111328","38090","149418"
"2014-12-10 19:43","CookieTest.java","2611","13843","16454"
"2014-09-23 17:53","CookieTest.java","2169","12317","14486"
"2014-09-18 06:57","CookieTest.java","2151","12243","14394"
"2016-01-26 22:11","TestZooKeeperClient.java","688","3273","3961"
"2017-03-23 15:59","TestZooKeeperClient.java","111627","37779","149406"
"2012-12-08 11:18","Bookie.java","4619","23920","28539"
"2012-10-25 15:35","Bookie.java","3681","12925","16606"
"2012-10-26 16:25","Bookie.java","3938","14131","18069"
"2017-01-31 04:01","Bookie.java","66950","81994","148944"
"2017-03-28 22:37","Bookie.java","67043","86894","153937"
"2016-01-26 22:11","Bookie.java","12398","104566","116964"
"2015-03-18 07:38","Bookie.java","11964","100880","112844"
"2015-04-21 09:17","Bookie.java","11965","100983","112948"
"2012-10-18 16:40","Bookie.java","3502","11609","15111"
"2012-12-03 17:59","Bookie.java","4449","23705","28154"
"2013-06-21 19:26","Bookie.java","8830","72540","81370"
"2014-09-23 17:53","Bookie.java","11666","97525","109191"
"2017-07-04 06:27","Bookie.java","68608","102426","171034"
"2017-06-05 22:25","Bookie.java","68383","96415","164798"
"2014-02-06 09:25","Bookie.java","10796","82361","93157"
"2014-04-29 22:07","Bookie.java","10959","86029","96988"
"2013-12-06 07:39","Bookie.java","10036","79346","89382"
"2014-08-02 20:02","Bookie.java","11540","95307","106847"
"2013-10-02 07:01","Bookie.java","9012","74567","83579"
"2017-06-28 23:24","Bookie.java","68426","98411","166837"
"2017-07-07 08:19","Bookie.java","68599","104380","172979"
"2013-09-11 00:34","Bookie.java","8983","74337","83320"
"2014-01-21 17:26","Bookie.java","10203","81250","91453"
"2013-10-12 05:42","Bookie.java","9780","76068","85848"
"2013-10-22 16:21","Bookie.java","9986","77041","87027"
"2017-05-16 00:31","Bookie.java","67690","91498","159188"
"2013-07-24 16:55","Bookie.java","8885","73653","82538"
"2014-02-05 22:43","Bookie.java","10794","82351","93145"
"2014-08-18 23:03","Bookie.java","11548","96783","108331"
"2014-05-09 14:04","Bookie.java","10973","86684","97657"
"2013-06-15 19:05","Bookie.java","8826","72409","81235"
"2017-06-01 23:58","Bookie.java","68362","94945","163307"
"2017-08-02 00:49","Bookie.java","70018","122042","192060"
"2013-12-02 18:45","Bookie.java","10026","79184","89210"
"2013-05-04 14:22","Bookie.java","8610","67664","76274"
"2012-12-18 13:04","Bookie.java","5180","28833","34013"
"2016-11-18 00:18","Bookie.java","66898","68841","135739"
"2017-03-28 22:35","Bookie.java","67025","86661","153686"
"2016-07-14 23:02","Bookie.java","65870","59923","125793"
"2017-06-05 20:30","Bookie.java","68363","95304","163667"
"2016-11-30 00:02","Bookie.java","66915","69388","136303"
"2012-12-24 05:50","Bookie.java","5797","29558","35355"
"2017-03-22 22:54","Bookie.java","67023","82355","149378"
"2012-12-24 06:23","Bookie.java","5861","29844","35705"
"2015-10-22 09:22","BookKeeper.java","88","1468","1556"
"2017-01-31 04:01","BookKeeper.java","111059","36218","147277"
"2017-06-30 00:12","BookKeeper.java","114357","56329","170686"
"2016-10-13 07:50","BookKeeper.java","110784","22387","133171"
"2017-06-21 21:00","BookKeeper.java","114036","53537","167573"
"2017-03-28 22:35","BookKeeper.java","111258","41009","152267"
"2016-07-11 23:01","BookKeeper.java","105805","9939","115744"
"2016-10-13 09:27","BookKeeper.java","110906","22495","133401"
"2017-07-28 20:12","BookKeeper.java","115748","64275","180023"
"2017-05-15 19:52","BookKeeper.java","112523","46028","158551"
"2012-10-04 12:40","AuditorLedgerCheckerTest.java","3481","12694","16175"
"2014-06-02 11:54","AuditorLedgerCheckerTest.java","11523","93810","105333"
"2014-07-24 01:41","AuditorLedgerCheckerTest.java","11789","94561","106350"
"2012-12-14 20:26","AuditorLedgerCheckerTest.java","5627","33940","39567"
"2012-10-26 16:25","AuditorLedgerCheckerTest.java","4687","20337","25024"
"2016-03-08 07:18","AuditorLedgerCheckerTest.java","12908","112212","125120"
"2012-12-18 12:00","AuditorLedgerCheckerTest.java","5862","34682","40544"
"2016-12-17 02:44","AuditorLedgerCheckerTest.java","64043","77711","141754"
"2017-07-07 05:11","AuditorLedgerCheckerTest.java","65519","106474","171993"
"2014-02-05 22:43","AuditorLedgerCheckerTest.java","11253","88267","99520"
"2013-08-21 13:19","AuditorLedgerCheckerTest.java","9450","80166","89616"
"2017-10-17 09:32","AuditorLedgerCheckerTest.java","72072","127564","199636"
"2017-05-12 15:20","AuditorLedgerCheckerTest.java","64448","92490","156938"
"2013-06-15 19:05","AuditorLedgerCheckerTest.java","9358","78398","87756"
"2013-05-31 12:02","AuditorLedgerCheckerTest.java","9285","74225","83510"
"2017-06-01 23:58","ZkLedgerIdGenerator.java","3184","9688","12872"
"2017-05-02 23:04","ZkLedgerIdGenerator.java","765","2586","3351"
"2011-11-17 11:16","LedgerRecoveryOp.java","254","897","1151"
"2012-05-25 17:13","LedgerRecoveryOp.java","10849","31995","42844"
"2012-05-10 14:47","LedgerRecoveryOp.java","10538","30430","40968"
"2013-10-14 17:38","LedgerRecoveryOp.java","18111","137085","155196"
"2017-06-21 19:58","LedgerRecoveryOp.java","40393","121733","162126"
"2017-06-21 21:00","LedgerRecoveryOp.java","40395","122408","162803"
"2017-06-21 19:50","LedgerRecoveryOp.java","40392","121622","162014"
"2012-02-13 15:46","LedgerRecoveryOp.java","2421","12729","15150"
"2013-03-25 18:02","LedgerRecoveryOp.java","17800","128758","146558"
"2012-12-08 11:18","Bookie.java","1913","11970","13883"
"2012-10-26 16:25","Bookie.java","310","1259","1569"
"2017-01-31 04:01","Bookie.java","73855","79655","153510"
"2017-03-28 22:37","Bookie.java","73950","84557","158507"
"2016-01-26 22:11","Bookie.java","10228","93152","103380"
"2015-03-18 07:38","Bookie.java","9715","89387","99102"
"2015-04-21 09:17","Bookie.java","9716","89490","99206"
"2012-12-03 17:59","Bookie.java","1202","11214","12416"
"2013-06-21 19:26","Bookie.java","6368","60834","67202"
"2014-09-23 17:53","Bookie.java","9391","86006","95397"
"2017-07-04 06:27","Bookie.java","75579","100153","175732"
"2017-06-05 22:25","Bookie.java","75355","94143","169498"
"2014-02-06 09:25","Bookie.java","8502","70823","79325"
"2014-04-29 22:07","Bookie.java","8672","74498","83170"
"2013-12-06 07:39","Bookie.java","7655","67721","75376"
"2014-08-02 20:02","Bookie.java","9264","83787","93051"
"2013-10-02 07:01","Bookie.java","6614","62925","69539"
"2017-06-28 23:24","Bookie.java","75392","96133","171525"
"2017-07-07 08:19","Bookie.java","75567","102104","177671"
"2013-09-11 00:34","Bookie.java","6583","62693","69276"
"2014-01-21 17:26","Bookie.java","7897","69700","77597"
"2013-10-12 05:42","Bookie.java","7384","64428","71812"
"2013-10-22 16:21","Bookie.java","7592","65403","72995"
"2017-05-16 00:31","Bookie.java","74600","89164","163764"
"2013-07-24 16:55","Bookie.java","6444","61968","68412"
"2014-02-05 22:43","Bookie.java","8500","70813","79313"
"2014-08-18 23:03","Bookie.java","9272","85263","94535"
"2014-05-09 14:04","Bookie.java","8686","75153","83839"
"2013-06-15 19:05","Bookie.java","6351","60690","67041"
"2017-06-01 23:58","Bookie.java","75285","92624","167909"
"2017-08-02 00:49","Bookie.java","77003","119783","196786"
"2013-12-02 18:45","Bookie.java","7641","67555","75196"
"2013-05-04 14:22","Bookie.java","6122","55932","62054"
"2012-12-18 13:04","Bookie.java","2521","16930","19451"
"2016-11-18 00:18","Bookie.java","73802","66501","140303"
"2017-03-28 22:35","Bookie.java","73932","84324","158256"
"2016-07-14 23:02","Bookie.java","72650","57459","130109"
"2017-06-05 20:30","Bookie.java","75338","93035","168373"
"2016-11-30 00:02","Bookie.java","73819","67048","140867"
"2012-12-24 05:50","Bookie.java","3145","17662","20807"
"2017-03-22 22:54","Bookie.java","73929","80017","153946"
"2012-12-24 06:23","Bookie.java","3210","17949","21159"
"2012-12-08 11:18","Bookie.java","1632","10740","12372"
"2017-01-31 04:01","Bookie.java","74480","79331","153811"
"2017-03-28 22:37","Bookie.java","74574","84232","158806"
"2016-01-26 22:11","Bookie.java","10115","92090","102205"
"2015-03-18 07:38","Bookie.java","9590","88313","97903"
"2015-04-21 09:17","Bookie.java","9591","88416","98007"
"2012-12-03 17:59","Bookie.java","921","9984","10905"
"2013-06-21 19:26","Bookie.java","6155","59672","65827"
"2014-09-23 17:53","Bookie.java","9262","84928","94190"
"2017-07-04 06:27","Bookie.java","76212","99837","176049"
"2017-06-05 22:25","Bookie.java","75987","93826","169813"
"2014-02-06 09:25","Bookie.java","8366","69738","78104"
"2014-04-29 22:07","Bookie.java","8536","73413","81949"
"2013-12-06 07:39","Bookie.java","7496","66613","74109"
"2014-08-02 20:02","Bookie.java","9130","82704","91834"
"2013-10-02 07:01","Bookie.java","6404","61766","68170"
"2017-06-28 23:24","Bookie.java","76024","95816","171840"
"2017-07-07 08:19","Bookie.java","76201","101789","177990"
"2013-09-11 00:34","Bookie.java","6373","61534","67907"
"2014-01-21 17:26","Bookie.java","7740","68594","76334"
"2013-10-12 05:42","Bookie.java","7258","63353","70611"
"2013-10-22 16:21","Bookie.java","7432","64294","71726"
"2017-05-16 00:31","Bookie.java","75230","88845","164075"
"2013-07-24 16:55","Bookie.java","6234","60809","67043"
"2014-02-05 22:43","Bookie.java","8364","69728","78092"
"2014-08-18 23:03","Bookie.java","9142","84184","93326"
"2014-05-09 14:04","Bookie.java","8550","74068","82618"
"2013-06-15 19:05","Bookie.java","6138","59528","65666"
"2017-06-01 23:58","Bookie.java","75917","92307","168224"
"2017-08-02 00:49","Bookie.java","77638","119469","197107"
"2013-12-02 18:45","Bookie.java","7482","66447","73929"
"2013-05-04 14:22","Bookie.java","5906","54767","60673"
"2012-12-18 13:04","Bookie.java","2254","15714","17968"
"2016-11-18 00:18","Bookie.java","74427","66177","140604"
"2017-03-28 22:35","Bookie.java","74556","83999","158555"
"2016-07-14 23:02","Bookie.java","73274","57134","130408"
"2017-06-05 20:30","Bookie.java","75970","92718","168688"
"2016-11-30 00:02","Bookie.java","74444","66724","141168"
"2012-12-24 05:50","Bookie.java","2883","16451","19334"
"2017-03-22 22:54","Bookie.java","74553","79692","154245"
"2012-12-24 06:23","Bookie.java","2948","16738","19686"
"2012-12-08 11:18","Bookie.java","14447","93592","108039"
"2012-09-14 15:42","Bookie.java","12164","72008","84172"
"2012-10-25 15:35","Bookie.java","14270","83358","97628"
"2012-10-26 16:25","Bookie.java","14292","84329","98621"
"2011-11-28 19:25","Bookie.java","8040","19932","27972"
"2012-02-01 12:06","Bookie.java","8582","22121","30703"
"2011-09-05 19:38","Bookie.java","4889","10408","15297"
"2011-11-16 17:05","Bookie.java","7051","14268","21319"
"2011-11-11 11:24","Bookie.java","6609","12821","19430"
"2017-01-31 04:01","Bookie.java","36122","111010","147132"
"2017-03-28 22:37","Bookie.java","36108","115803","151911"
"2016-01-26 22:11","Bookie.java","16594","168606","185200"
"2015-03-18 07:38","Bookie.java","16568","165328","181896"
"2015-04-21 09:17","Bookie.java","16568","165430","181998"
"2012-02-01 12:58","Bookie.java","8582","23909","32491"
"2012-10-18 16:40","Bookie.java","14203","82154","96357"
"2012-12-03 17:59","Bookie.java","14393","93493","107886"
"2012-07-04 16:17","Bookie.java","10465","46811","57276"
"2012-07-23 23:39","Bookie.java","11567","51309","62876"
"2013-06-21 19:26","Bookie.java","16026","139580","155606"
"2012-09-07 07:04","Bookie.java","11963","71146","83109"
"2014-09-23 17:53","Bookie.java","16568","162271","178839"
"2017-07-04 06:27","Bookie.java","36309","129971","166280"
"2017-06-05 22:25","Bookie.java","36298","124174","160472"
"2014-02-06 09:25","Bookie.java","16330","147739","164069"
"2014-04-29 22:07","Bookie.java","16366","151280","167646"
"2013-12-06 07:39","Bookie.java","16163","145317","161480"
"2012-07-05 14:45","Bookie.java","10469","47297","57766"
"2012-05-10 14:47","Bookie.java","10034","37143","47177"
"2014-08-02 20:02","Bookie.java","16563","160174","176737"
"2012-04-17 13:16","Bookie.java","9826","35708","45534"
"2012-04-16 16:11","Bookie.java","9677","35147","44824"
"2013-10-02 07:01","Bookie.java","16068","141467","157535"
"2012-06-19 12:39","Bookie.java","10423","41182","51605"
"2017-06-28 23:24","Bookie.java","36297","126126","162423"
"2017-07-07 08:19","Bookie.java","36312","131937","168249"
"2013-09-11 00:34","Bookie.java","16052","141250","157302"
"2014-01-21 17:26","Bookie.java","16184","147075","163259"
"2013-10-12 05:42","Bookie.java","16090","142222","158312"
"2013-10-22 16:21","Bookie.java","16153","143052","159205"
"2017-05-16 00:31","Bookie.java","36286","119938","156224"
"2013-07-24 16:55","Bookie.java","16042","140654","156696"
"2014-02-05 22:43","Bookie.java","16331","147732","164063"
"2014-08-18 23:03","Bookie.java","16563","161642","178205"
"2014-05-09 14:04","Bookie.java","16366","151921","168287"
"2013-06-15 19:05","Bookie.java","16026","139453","155479"
"2017-06-01 23:58","Bookie.java","36292","122719","159011"
"2012-03-29 15:18","Bookie.java","9702","34022","43724"
"2012-04-17 12:18","Bookie.java","9700","35359","45059"
"2012-03-08 19:24","Bookie.java","8982","28401","37383"
"2012-02-15 16:11","Bookie.java","8734","26271","35005"
"2012-02-17 12:50","Bookie.java","8740","26518","35258"
"2012-03-20 14:09","Bookie.java","9693","33298","42991"
