"Class","Ticket","Date","Tree","FixVersion","OpenVersion","PredictedIV"
"CnxManagerTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ClientCnxn.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"WorkerService.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ExpiryQueue.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ClientCnxnSocket.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"SessionTrackerImpl.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"TimeTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ClientHammerTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Login.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"InstanceManager.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"FastLeaderElection.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ZKDatabase.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Shell.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"TestHammer.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"QuorumPeerMainTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"GenerateLoad.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"PrepRequestProcessor.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"StaticHostProviderTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Follower.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ClientBase.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ConnectionBean.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ServerStats.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"SimpleSysTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Request.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"RateLogger.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ReadOnlyModeTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Time.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ZooKeeperTestClient.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Leader.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"CnxManagerTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ClientCnxn.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"WorkerService.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ExpiryQueue.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ClientCnxnSocket.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"SessionTrackerImpl.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"TimeTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ClientHammerTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Login.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"InstanceManager.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"FastLeaderElection.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"ZKDatabase.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"Shell.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"TestHammer.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"QuorumPeerMainTest.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"GenerateLoad.java","ZOOKEEPER-1366","2015-02-06 06:17","tree 77b8527a1d957078681b7f42d91ba5f74cb7539e ------","23","11","14.247269806722661"
"QuorumPeerTestBase.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"RaceConditionTest.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"QuorumPeer.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"ClientBase.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"Leader.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"QuorumPeerTestBase.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"RaceConditionTest.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"QuorumPeer.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"ClientBase.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"Leader.java","ZOOKEEPER-2380","2016-06-23 23:25","tree 1c94efc7eb19e306f72e4bd61aa2bd4a8dc68cd9 ------","26","11","15.059087258403327"
"ClientCnxn.java","ZOOKEEPER-2335","2015-12-06 19:58","tree 7c691392d83f0800a6aec839600ea8c1c9c3c925 ------","26","11","15.059087258403327"
"ClientCnxn.java","ZOOKEEPER-2335","2015-12-06 19:58","tree 7c691392d83f0800a6aec839600ea8c1c9c3c925 ------","26","11","15.059087258403327"
"ZooKeeperMain.java","ZOOKEEPER-2329","2015-11-22 00:33","tree 640439e690d8643d8ecd83851ba8325557dd1007 ------","26","11","15.059087258403327"
"PurgeTxnLog.java","ZOOKEEPER-2329","2015-11-22 00:33","tree 640439e690d8643d8ecd83851ba8325557dd1007 ------","26","11","15.059087258403327"
"AdminServer.java","ZOOKEEPER-2329","2015-11-22 00:33","tree 640439e690d8643d8ecd83851ba8325557dd1007 ------","26","11","15.059087258403327"
"JettyAdminServer.java","ZOOKEEPER-2329","2015-11-22 00:33","tree 640439e690d8643d8ecd83851ba8325557dd1007 ------","26","11","15.059087258403327"
"ZooKeeperServerBean.java","ZOOKEEPER-2304","2015-12-06 21:37","tree 673e53796ed91c6d030bf5a287146c6ab9ad76c4 ------","26","11","15.059087258403327"
"RemotePeerBeanTest.java","ZOOKEEPER-2302","2015-10-28 22:54","tree d3cf00581fc215fc1a9f538fbd36f3cc2fed11ad ------","26","11","15.059087258403327"
"QuorumPeerConfigTest.java","ZOOKEEPER-2302","2015-10-28 22:54","tree d3cf00581fc215fc1a9f538fbd36f3cc2fed11ad ------","26","11","15.059087258403327"
"RemotePeerBeanTest.java","ZOOKEEPER-2302","2015-10-28 22:54","tree d3cf00581fc215fc1a9f538fbd36f3cc2fed11ad ------","26","11","15.059087258403327"
"QuorumPeerConfigTest.java","ZOOKEEPER-2302","2015-10-28 22:54","tree d3cf00581fc215fc1a9f538fbd36f3cc2fed11ad ------","26","11","15.059087258403327"
"QuorumPeerTest.java","ZOOKEEPER-2301","2015-12-07 05:59","tree 78120d56503a4f1ffbe57cb56244d7d73e9cf476 ------","26","11","15.059087258403327"
"QuorumPeer.java","ZOOKEEPER-2301","2015-12-07 05:59","tree 78120d56503a4f1ffbe57cb56244d7d73e9cf476 ------","26","11","15.059087258403327"
"LocalPeerBeanTest.java","ZOOKEEPER-2299","2015-12-07 06:06","tree 0ecbeca424111e909d1e4752a3089198187e601c ------","26","11","15.059087258403327"
"LocalPeerBean.java","ZOOKEEPER-2299","2015-12-07 06:06","tree 0ecbeca424111e909d1e4752a3089198187e601c ------","26","11","15.059087258403327"
"LocalPeerBeanTest.java","ZOOKEEPER-2299","2015-12-07 06:06","tree 0ecbeca424111e909d1e4752a3089198187e601c ------","26","11","15.059087258403327"
"LocalPeerBean.java","ZOOKEEPER-2299","2015-12-07 06:06","tree 0ecbeca424111e909d1e4752a3089198187e601c ------","26","11","15.059087258403327"
"QuorumPeerConfig.java","ZOOKEEPER-2264","2015-09-06 20:02","tree 832257b27d1762302c8a46ce6762a0b6f61f837f ------","26","11","15.059087258403327"
"QuorumPeerConfigTest.java","ZOOKEEPER-2264","2015-09-06 20:02","tree 832257b27d1762302c8a46ce6762a0b6f61f837f ------","26","11","15.059087258403327"
"QuorumPeerConfig.java","ZOOKEEPER-2264","2015-09-06 20:02","tree 832257b27d1762302c8a46ce6762a0b6f61f837f ------","26","11","15.059087258403327"
"QuorumPeerConfigTest.java","ZOOKEEPER-2264","2015-09-06 20:02","tree 832257b27d1762302c8a46ce6762a0b6f61f837f ------","26","11","15.059087258403327"
"ClientPortBindTest.java","ZOOKEEPER-1256","2016-07-30 01:02","tree 8225531e882c0ab4c435859f684e58f65d15bb44 ------","29","11","15.870904710083993"
"ClientPortBindTest.java","ZOOKEEPER-1256","2016-07-30 01:02","tree 8225531e882c0ab4c435859f684e58f65d15bb44 ------","29","11","15.870904710083993"
"ZooKeeperRetry.java","ZOOKEEPER-2818","2017-07-04 07:56","tree 33ea8953953d1f4f63d56b19229b58a9614cca05 ------","30","11","16.14151052731088"
"ZooKeeper.java","ZOOKEEPER-2818","2017-07-04 07:56","tree 33ea8953953d1f4f63d56b19229b58a9614cca05 ------","30","11","16.14151052731088"
"ZooKeeperRetry.java","ZOOKEEPER-2818","2017-07-04 07:56","tree 33ea8953953d1f4f63d56b19229b58a9614cca05 ------","32","11","16.68272216176466"
"ZooKeeper.java","ZOOKEEPER-2818","2017-07-04 07:56","tree 33ea8953953d1f4f63d56b19229b58a9614cca05 ------","32","11","16.68272216176466"
"ZooKeeperRetry.java","ZOOKEEPER-2818","2017-07-04 07:56","tree 33ea8953953d1f4f63d56b19229b58a9614cca05 ------","32","11","16.68272216176466"
"ZooKeeper.java","ZOOKEEPER-2818","2017-07-04 07:56","tree 33ea8953953d1f4f63d56b19229b58a9614cca05 ------","32","11","16.68272216176466"
"ClientBase.java","ZOOKEEPER-2722","2017-04-18 01:37","tree 578a6b457e8accb5078aeb97694fc3ec0a1aba99 ------","30","11","16.14151052731088"
"ReadOnlyModeTest.java","ZOOKEEPER-2722","2017-04-18 01:37","tree 578a6b457e8accb5078aeb97694fc3ec0a1aba99 ------","30","11","16.14151052731088"
"ClientBase.java","ZOOKEEPER-2722","2017-04-18 01:37","tree 578a6b457e8accb5078aeb97694fc3ec0a1aba99 ------","32","11","16.68272216176466"
"ReadOnlyModeTest.java","ZOOKEEPER-2722","2017-04-18 01:37","tree 578a6b457e8accb5078aeb97694fc3ec0a1aba99 ------","32","11","16.68272216176466"
"ClientBase.java","ZOOKEEPER-2722","2017-04-18 01:37","tree 578a6b457e8accb5078aeb97694fc3ec0a1aba99 ------","32","11","16.68272216176466"
"ReadOnlyModeTest.java","ZOOKEEPER-2722","2017-04-18 01:37","tree 578a6b457e8accb5078aeb97694fc3ec0a1aba99 ------","32","11","16.68272216176466"
"FileTxnLog.java","ZOOKEEPER-2853","2017-08-03 20:41","tree 6544a2a7e853b7d1d3c4490dd5fd544c296375ba ------","32","11","16.68272216176466"
"FileTxnLog.java","ZOOKEEPER-2853","2017-08-03 20:41","tree 6544a2a7e853b7d1d3c4490dd5fd544c296375ba ------","32","11","16.68272216176466"
"FastLeaderElection.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"ReconfigRecoveryTest.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"QuorumPeerTestBase.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"QuorumPeer.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"FastLeaderElection.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"ReconfigRecoveryTest.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"QuorumPeerTestBase.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"QuorumPeer.java","ZOOKEEPER-1807","2014-07-18 20:48","tree cb61bd5970cfea5c4c526000d80714a2a213eeb6 ------","32","11","16.68272216176466"
"MultipleAddressesTest.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeerMain.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"Learner.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeerMainTest.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeer.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeerConfig.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumCnxManager.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"MultipleAddresses.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"MultipleAddressesTest.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeerMain.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"Learner.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeerMainTest.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeer.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumPeerConfig.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"QuorumCnxManager.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"MultipleAddresses.java","ZOOKEEPER-3698","2020-01-23 13:43","tree df910b5380cea98718ca5815060b865cf2d7ad24 ------","32","11","16.68272216176466"
"StandaloneServerAuditTest.java","ZOOKEEPER-3653","2019-12-19 09:51","tree 1d3abf9013cb99f134b5170d395acbc7b300a1f2 ------","32","11","16.68272216176466"
"AuditHelper.java","ZOOKEEPER-3653","2019-12-19 09:51","tree 1d3abf9013cb99f134b5170d395acbc7b300a1f2 ------","32","11","16.68272216176466"
"StandaloneServerAuditTest.java","ZOOKEEPER-3653","2019-12-19 09:51","tree 1d3abf9013cb99f134b5170d395acbc7b300a1f2 ------","32","11","16.68272216176466"
"AuditHelper.java","ZOOKEEPER-3653","2019-12-19 09:51","tree 1d3abf9013cb99f134b5170d395acbc7b300a1f2 ------","32","11","16.68272216176466"
"FastLeaderElection.java","ZOOKEEPER-3218","2019-01-18 03:42","tree 945f54da255f5dc1cbc25b36d958d6b50a1f018a ------","32","11","16.68272216176466"
"DataTreeTest.java","ZOOKEEPER-3125","2018-12-20 15:17","tree e45b36581e0b2f45c18dec3c179cb0e543c5d546 ------","32","11","16.68272216176466"
"DataTree.java","ZOOKEEPER-3125","2018-12-20 15:17","tree e45b36581e0b2f45c18dec3c179cb0e543c5d546 ------","32","11","16.68272216176466"
"FuzzySnapshotRelatedTest.java","ZOOKEEPER-3125","2018-09-12 13:29","tree cc3840187730b10ceb5df30f03f50558193ff35d ------","32","11","16.68272216176466"
"DataTreeTest.java","ZOOKEEPER-3125","2018-12-20 15:17","tree e45b36581e0b2f45c18dec3c179cb0e543c5d546 ------","35","11","17.494539613445323"
"DataTree.java","ZOOKEEPER-3125","2018-12-20 15:17","tree e45b36581e0b2f45c18dec3c179cb0e543c5d546 ------","35","11","17.494539613445323"
"FuzzySnapshotRelatedTest.java","ZOOKEEPER-3125","2018-09-12 13:29","tree cc3840187730b10ceb5df30f03f50558193ff35d ------","35","11","17.494539613445323"
"Leader.java","ZOOKEEPER-3117","2018-08-17 14:40","tree 43fd4db138c1e5d6636e00eaf00137ae9b47bc70 ------","35","11","17.494539613445323"
"LeaderBean.java","ZOOKEEPER-3117","2018-08-17 14:40","tree 43fd4db138c1e5d6636e00eaf00137ae9b47bc70 ------","35","11","17.494539613445323"
"LeaderBeanTest.java","ZOOKEEPER-3117","2018-08-17 14:40","tree 43fd4db138c1e5d6636e00eaf00137ae9b47bc70 ------","35","11","17.494539613445323"
"ZooKeeper.java","ZOOKEEPER-2804","2017-08-18 23:35","tree f1ff9f2c03f9268cb65c3348ae2db3e980fc4c0a ------","35","11","17.494539613445323"
"ACLTest.java","ZOOKEEPER-2804","2017-08-18 23:35","tree f1ff9f2c03f9268cb65c3348ae2db3e980fc4c0a ------","35","11","17.494539613445323"
"Zab1_0Test.java","ZOOKEEPER-2307","2019-12-17 13:48","tree 0acbc7af7b77c97975009921902848aed2c2d976 ------","35","11","17.494539613445323"
"QuorumPeer.java","ZOOKEEPER-2307","2019-12-17 13:48","tree 0acbc7af7b77c97975009921902848aed2c2d976 ------","35","11","17.494539613445323"
"EpochWriteFailureTest.java","ZOOKEEPER-2307","2019-12-17 13:48","tree 0acbc7af7b77c97975009921902848aed2c2d976 ------","35","11","17.494539613445323"
"Zab1_0Test.java","ZOOKEEPER-2307","2019-12-17 13:48","tree 0acbc7af7b77c97975009921902848aed2c2d976 ------","39","11","18.576962882352877"
"QuorumPeer.java","ZOOKEEPER-2307","2019-12-17 13:48","tree 0acbc7af7b77c97975009921902848aed2c2d976 ------","39","11","18.576962882352877"
"EpochWriteFailureTest.java","ZOOKEEPER-2307","2019-12-17 13:48","tree 0acbc7af7b77c97975009921902848aed2c2d976 ------","39","11","18.576962882352877"
"TxnLogToolkit.java","ZOOKEEPER-1823","2018-09-12 13:32","tree 0953366b2a09f3c61ba9a13419e907d36008221c ------","39","11","18.576962882352877"
"TxnLogToolkit.java","ZOOKEEPER-1823","2018-09-12 13:32","tree 0953366b2a09f3c61ba9a13419e907d36008221c ------","35","11","17.494539613445323"
"FileChangeWatcher.java","ZOOKEEPER-3739","2020-03-20 11:00","tree a6c869dc06ea066babbd3cdac55e9a02eae27a55 ------","35","11","17.494539613445323"
"FileChangeWatcher.java","ZOOKEEPER-3739","2020-03-20 11:00","tree a6c869dc06ea066babbd3cdac55e9a02eae27a55 ------","38","11","18.30635706512599"
"FileChangeWatcher.java","ZOOKEEPER-3739","2020-03-20 11:00","tree a6c869dc06ea066babbd3cdac55e9a02eae27a55 ------","39","11","18.576962882352877"
"PurgeTxnTest.java","ZOOKEEPER-3710","2020-01-31 12:01","tree 79c4a0fd2f5cf0aaba413b068e6dff52850f0d93 ------","39","11","18.576962882352877"
"SyncRequestProcessor.java","ZOOKEEPER-3656","2020-01-07 20:39","tree c81882ffedaf6c7d8f0902293b8555f864350a4b ------","39","11","18.576962882352877"
"ZooKeeper.java","ZOOKEEPER-3579","2020-04-16 12:50","tree 49c735dfbfd9e975ff82afea88695fc5388a1a5d ------","39","11","18.576962882352877"
"ClientCnxn.java","ZOOKEEPER-3579","2020-04-16 12:50","tree 49c735dfbfd9e975ff82afea88695fc5388a1a5d ------","39","11","18.576962882352877"
